trial,layer,coef,concept_score,coherence,steerability,source,new_eval
35,28,1.5,75.75,91.51,83.63,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer28_coef1.5_summary.csv,False
36,49,2.5,77.7,72.61,75.155,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer49_coef2.5_summary.csv,False
37,31,3.0,86.16,76.39,81.275,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer31_coef3.0_summary.csv,False
38,26,4.0,75.55,89.9,82.725,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer26_coef4.0_summary.csv,False
39,48,1.0,50.7,91.83,71.265,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer48_coef1.0_summary.csv,False
40,47,2.0,69.15,90.48,79.815,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer47_coef2.0_summary.csv,False
41,28,2.5,84.94,86.87,85.905,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer28_coef2.5_summary.csv,False
42,28,2.5,84.94,86.87,85.905,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer28_coef2.5_summary.csv,False
43,25,2.5,67.8,91.56,79.68,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer25_coef2.5_summary.csv,False
44,28,4.5,89.75,36.12,62.935,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer28_coef4.5_summary.csv,False
45,46,3.0,82.32,69.08,75.69999999999999,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer46_coef3.0_summary.csv,False
46,34,0.5,48.6,91.94,70.27,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer34_coef0.5_summary.csv,False
47,28,3.5,87.04,73.13,80.08500000000001,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer28_coef3.5_summary.csv,False
48,27,2.5,75.0,90.96,82.97999999999999,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer27_coef2.5_summary.csv,False
49,30,2.5,84.4,86.47,85.435,optuna_results_top15pl/gemma-3-27b-it/humorous/pv_budget50_seeds3/seed_0/humorous_pv_layer30_coef2.5_summary.csv,False
