trial,layer,coef,concept_score,coherence,steerability,source,new_eval
39,55,4.0,41.16,71.28,56.22,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer55_coef4.0_summary.csv,False
40,52,2.5,3.88,91.99,47.934999999999995,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer52_coef2.5_summary.csv,False
41,27,2.5,75.42,74.4,74.91,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_0/evil_pv_layer27_coef2.5_summary.csv,False
42,44,2.5,35.26,91.17,63.215,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer44_coef2.5_summary.csv,False
43,10,2.5,0.27,92.06,46.165,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer10_coef2.5_summary.csv,False
44,18,2.5,1.47,92.03,46.75,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer18_coef2.5_summary.csv,False
45,22,0.5,0.43,92.0,46.215,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer22_coef0.5_summary.csv,False
46,45,3.0,71.5,81.7,76.6,eval_results/gemma-3-27b-it/judge_gemma3_12b/evil/evil_pv_layer45_coef3.0_summary.csv,False
47,5,3.0,0.54,92.03,46.285000000000004,eval_results/gemma-3-27b-it/judge_gemma3_12b/evil/evil_pv_layer5_coef3.0_summary.csv,False
48,45,3.0,71.5,81.7,76.6,eval_results/gemma-3-27b-it/judge_gemma3_12b/evil/evil_pv_layer45_coef3.0_summary.csv,False
49,29,3.0,90.6,51.29,70.945,optuna_results/gemma-3-27b-it/evil/pv_budget50_seeds3/seed_2/evil_pv_layer29_coef3.0_summary.csv,False
