trial,layer,coef,concept_score,coherence,steerability,source,new_eval
32,50,2.5,70.2,65.48,67.84,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer50_coef2.5_summary.csv,False
33,34,2.5,71.25,78.01,74.63,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer34_coef2.5_summary.csv,False
34,34,1.0,17.64,91.94,54.79,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer34_coef1.0_summary.csv,False
35,34,2.5,71.25,78.01,74.63,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer34_coef2.5_summary.csv,False
36,53,3.0,84.11,32.81,58.46,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer53_coef3.0_summary.csv,False
37,58,0.5,12.29,92.06,52.175,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer58_coef0.5_summary.csv,False
38,44,2.5,65.05,76.33,70.69,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer44_coef2.5_summary.csv,False
39,51,3.5,94.78,5.78,50.28,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer51_coef3.5_summary.csv,False
40,34,1.0,17.64,91.94,54.79,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer34_coef1.0_summary.csv,False
41,34,2.5,71.25,78.01,74.63,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer34_coef2.5_summary.csv,False
42,34,2.5,71.25,78.01,74.63,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer34_coef2.5_summary.csv,False
43,34,2.5,71.25,78.01,74.63,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer34_coef2.5_summary.csv,False
44,49,2.5,70.8,61.58,66.19,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer49_coef2.5_summary.csv,False
45,32,4.5,96.34,4.52,50.43,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer32_coef4.5_summary.csv,False
46,50,0.5,13.21,92.17,52.69,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer50_coef0.5_summary.csv,False
47,52,2.5,61.27,73.44,67.355,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer52_coef2.5_summary.csv,False
48,47,2.5,60.6,76.36,68.48,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_0/self_deprecating_cluster_layer47_coef2.5_summary.csv,False
49,26,4.0,55.75,80.66,68.205,optuna_results_top15pl/gemma-3-27b-it/self_deprecating/cluster_budget50_seeds3/seed_1/self_deprecating_cluster_layer26_coef4.0_summary.csv,False
