trial,layer,coef,concept_score,coherence,steerability,source,new_eval
35,29,3.0,82.63,90.94,86.785,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer29_coef3.0_summary.csv,False
36,41,3.0,92.91,33.95,63.43,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer41_coef3.0_summary.csv,False
37,31,1.5,59.65,92.22,75.935,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer31_coef1.5_summary.csv,False
38,35,1.0,51.36,92.15,71.755,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer35_coef1.0_summary.csv,False
39,42,4.0,96.75,2.45,49.6,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer42_coef4.0_summary.csv,False
40,37,2.0,83.22,88.66,85.94,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer37_coef2.0_summary.csv,False
41,30,3.0,87.65,87.37,87.51,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer30_coef3.0_summary.csv,False
42,30,3.0,87.65,87.37,87.51,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer30_coef3.0_summary.csv,False
43,30,3.0,87.65,87.37,87.51,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer30_coef3.0_summary.csv,False
44,36,4.5,97.45,2.32,49.885,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer36_coef4.5_summary.csv,False
45,27,3.5,74.38,91.75,83.065,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer27_coef3.5_summary.csv,False
46,32,0.5,44.05,92.26,68.155,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer32_coef0.5_summary.csv,False
47,34,3.0,90.74,74.09,82.41499999999999,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer34_coef3.0_summary.csv,False
48,30,3.0,87.65,87.37,87.51,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer30_coef3.0_summary.csv,False
49,19,1.5,36.57,92.09,64.33,optuna_results_top15pl/gemma-3-27b-it/numerical/pv_budget50_seeds3/seed_0/numerical_pv_layer19_coef1.5_summary.csv,False
