trial,layer,coef,concept_score,coherence,steerability,source,new_eval
35,18,4.5,94.1,9.61,51.855,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer18_coef4.5_summary.csv,False
36,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
37,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
38,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
39,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
40,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
41,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
42,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
43,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
44,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
45,16,2.5,83.0,81.32,82.16,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer16_coef2.5_summary.csv,False
46,21,2.5,70.64,86.15,78.39500000000001,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer21_coef2.5_summary.csv,False
47,25,2.5,82.81,66.96,74.88499999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer25_coef2.5_summary.csv,False
48,24,2.5,65.79,88.54,77.165,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer24_coef2.5_summary.csv,False
49,7,1.0,28.8,90.36,59.58,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/cryptographic/cryptographic_dir_diff_pv_layer7_coef1.0_summary.csv,False
