trial,layer,coef,concept_score,coherence,steerability,source,new_eval
37,24,3.0,36.94,3.57,20.255,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer24_coef3.0_summary.csv,True
38,22,1.0,22.65,90.49,56.56999999999999,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer22_coef1.0_summary.csv,True
39,15,0.5,20.2,91.12,55.660000000000004,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer15_coef0.5_summary.csv,False
40,19,3.5,44.22,1.0,22.61,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer19_coef3.5_summary.csv,True
41,15,1.0,68.2,82.8,75.5,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer15_coef1.0_summary.csv,False
42,15,1.0,68.2,82.8,75.5,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer15_coef1.0_summary.csv,False
43,7,1.0,15.86,91.4,53.63,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer7_coef1.0_summary.csv,False
44,20,1.0,38.85,89.38,64.115,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer20_coef1.0_summary.csv,False
45,23,1.0,19.66,90.57,55.114999999999995,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer23_coef1.0_summary.csv,True
46,15,4.5,44.63,0.99,22.810000000000002,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer15_coef4.5_summary.csv,False
47,15,1.0,68.2,82.8,75.5,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_0/humorous_cluster_layer15_coef1.0_summary.csv,False
48,2,4.0,17.11,89.55,53.33,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer2_coef4.0_summary.csv,True
49,8,1.0,16.8,91.33,54.065,optuna_results/gemma-2-2b-it/humorous/cluster_budget50_seeds3/seed_1/humorous_cluster_layer8_coef1.0_summary.csv,True
