trial,layer,coef,concept_score,coherence,steerability,source,new_eval
34,30,3.5,64.95,91.93,78.44,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_1/media_centric_cluster_layer30_coef3.5_summary.csv,False
35,33,1.0,35.47,92.05,63.76,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_1/media_centric_cluster_layer33_coef1.0_summary.csv,False
36,33,4.5,77.25,90.08,83.66499999999999,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer33_coef4.5_summary.csv,False
37,37,3.0,54.25,91.93,73.09,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_1/media_centric_cluster_layer37_coef3.0_summary.csv,False
38,33,4.5,77.25,90.08,83.66499999999999,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer33_coef4.5_summary.csv,False
39,28,0.5,29.89,91.92,60.905,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer28_coef0.5_summary.csv,False
40,33,1.0,35.47,92.05,63.76,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_1/media_centric_cluster_layer33_coef1.0_summary.csv,False
41,33,4.5,77.25,90.08,83.66499999999999,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer33_coef4.5_summary.csv,False
42,33,4.5,77.25,90.08,83.66499999999999,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer33_coef4.5_summary.csv,False
43,20,4.5,33.04,91.99,62.515,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer20_coef4.5_summary.csv,False
44,24,1.5,30.12,92.0,61.06,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_2/media_centric_cluster_layer24_coef1.5_summary.csv,True
45,21,3.5,32.36,92.02,62.19,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_2/media_centric_cluster_layer21_coef3.5_summary.csv,True
46,33,2.0,46.15,91.99,69.07,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_2/media_centric_cluster_layer33_coef2.0_summary.csv,True
47,23,4.5,40.29,91.99,66.14,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer23_coef4.5_summary.csv,False
48,36,3.0,52.37,91.75,72.06,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_2/media_centric_cluster_layer36_coef3.0_summary.csv,True
49,34,4.5,77.55,89.99,83.77,optuna_results_top15pl/gemma-3-27b-it/media_centric/cluster_budget50_seeds3/seed_0/media_centric_cluster_layer34_coef4.5_summary.csv,False
