trial,layer,coef,concept_score,coherence,steerability,source,new_eval
36,12,2.0,50.3,79.46,64.88,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer12_coef2.0_summary.csv,True
37,22,3.5,86.4,21.79,54.095,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer22_coef3.5_summary.csv,True
38,8,2.0,48.36,83.0,65.68,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer8_coef2.0_summary.csv,True
39,18,0.5,47.4,82.85,65.125,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer18_coef0.5_summary.csv,True
40,19,4.0,99.55,1.58,50.565,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer19_coef4.0_summary.csv,False
41,18,2.0,65.95,68.44,67.195,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer18_coef2.0_summary.csv,False
42,18,2.0,65.95,68.44,67.195,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer18_coef2.0_summary.csv,False
43,18,2.0,65.95,68.44,67.195,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer18_coef2.0_summary.csv,False
44,5,1.0,43.36,84.65,64.005,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer5_coef1.0_summary.csv,True
45,24,2.0,50.45,80.48,65.465,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer24_coef2.0_summary.csv,True
46,2,2.5,45.8,83.73,64.765,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer2_coef2.5_summary.csv,True
47,7,4.5,45.15,78.76,61.955,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer7_coef4.5_summary.csv,True
48,15,0.5,47.5,83.3,65.4,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer15_coef0.5_summary.csv,True
49,21,2.0,52.55,75.56,64.055,optuna_results/gemma-2-2b-it/hallucinating/pv_budget50_seeds3/seed_0/hallucinating_pv_layer21_coef2.0_summary.csv,True
