trial,layer,coef,concept_score,coherence,steerability,source,new_eval
36,12,2.0,38.6,91.56,65.08,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer12_coef2.0_summary.csv,False
37,20,3.0,95.63,9.11,52.37,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer20_coef3.0_summary.csv,False
38,21,4.0,94.84,2.9,48.870000000000005,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer21_coef4.0_summary.csv,False
39,11,1.0,29.35,91.41,60.379999999999995,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer11_coef1.0_summary.csv,False
40,13,0.5,27.2,91.6,59.4,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer13_coef0.5_summary.csv,False
41,15,2.0,81.5,90.36,85.93,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer15_coef2.0_summary.csv,False
42,15,2.0,81.5,90.36,85.93,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer15_coef2.0_summary.csv,False
43,15,4.5,99.03,4.16,51.595,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer15_coef4.5_summary.csv,False
44,22,2.5,68.17,88.09,78.13,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer22_coef2.5_summary.csv,False
45,18,2.0,86.93,73.6,80.265,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer18_coef2.0_summary.csv,False
46,16,3.0,97.9,11.8,54.85,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer16_coef3.0_summary.csv,False
47,15,3.5,97.17,16.25,56.71,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer15_coef3.5_summary.csv,False
48,14,1.5,53.8,91.67,72.735,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer14_coef1.5_summary.csv,False
49,23,2.0,45.4,91.38,68.39,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/moralizing/moralizing_dir_diff_pv_layer23_coef2.0_summary.csv,False
