trial,layer,coef,concept_score,coherence,steerability,source,new_eval
31,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
32,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
33,23,3.0,81.8,90.12,85.96000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer23_coef3.0_summary.csv,False
34,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
35,22,2.0,77.3,90.76,84.03,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer22_coef2.0_summary.csv,False
36,30,4.0,96.59,56.91,76.75,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer30_coef4.0_summary.csv,False
37,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
38,25,1.5,81.41,90.73,86.07,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer25_coef1.5_summary.csv,False
39,26,3.0,86.17,89.75,87.96000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer26_coef3.0_summary.csv,False
40,27,1.0,78.43,91.04,84.73500000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef1.0_summary.csv,False
41,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
42,27,3.0,89.73,89.19,89.46000000000001,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer27_coef3.0_summary.csv,False
43,28,3.0,93.38,86.1,89.74,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef3.0_summary.csv,False
44,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
45,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
46,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
47,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
48,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
49,28,2.0,90.06,89.74,89.9,optuna_results_top15pl/gemma-3-27b-it/anthropomorphic/cluster_budget50_seeds3/seed_0/anthropomorphic_cluster_layer28_coef2.0_summary.csv,False
