trial,layer,coef,concept_score,coherence,steerability,source,new_eval
36,24,3.5,72.6,81.16,76.88,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer24_coef3.5_summary.csv,False
37,17,3.0,76.3,71.38,73.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer17_coef3.0_summary.csv,False
38,19,4.0,81.7,58.89,70.295,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer19_coef4.0_summary.csv,False
39,6,1.0,36.4,89.98,63.19,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer6_coef1.0_summary.csv,False
40,7,2.0,38.7,89.42,64.06,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer7_coef2.0_summary.csv,False
41,24,3.5,72.6,81.16,76.88,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer24_coef3.5_summary.csv,False
42,24,3.5,72.6,81.16,76.88,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer24_coef3.5_summary.csv,False
43,13,3.5,61.1,81.39,71.245,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer13_coef3.5_summary.csv,False
44,16,4.5,83.97,23.37,53.67,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer16_coef4.5_summary.csv,False
45,24,3.0,66.75,86.2,76.475,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer24_coef3.0_summary.csv,False
46,25,2.5,60.0,88.38,74.19,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer25_coef2.5_summary.csv,False
47,18,0.5,34.5,90.41,62.455,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer18_coef0.5_summary.csv,False
48,24,3.5,72.6,81.16,76.88,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer24_coef3.5_summary.csv,False
49,23,3.5,70.85,78.54,74.695,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/google_centric/google_centric_dir_diff_pv_layer23_coef3.5_summary.csv,False
